ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
12,60,0,4.0,"It reliably produces written artifacts that report its own work (commit messages, PR descriptions, patch rationales) at roughly the 'report results to a supervisor' level, but it has no capacity for interactive, multi-party, or presentational communication, no telephone or in-person presence, and its self-reports can overstate what the patch actually accomplishes without a human verifying.",medium,
11,72,0,3.0,"It can supply technically correct answers and method recommendations when a question is fully specified, but it cannot elicit an organization's context, weigh non-technical constraints, or be trusted unsupervised for consequential recommendations since its derivations still fail silently.",medium,
1,63,2,1.0,"A board-game agent provides no personal assistance, emotional support, or care to any person; it only selects moves in a closed game, so it does nothing for this activity even at level 1.",high,
1,61,1,1.0,A board-game engine outputs moves within a fixed rule system and has no capacity to represent an organization or exchange information with external parties.,high,
12,72,1,2.0,"The system's output is a code patch validated against project tests, not guidance to people; it has no stakeholder interaction, organizational context, or accountability for recommendations beyond incidental technical rationale in commit/PR text.",medium,
8,59,0,3.3,"It transfers meaning across languages fluently but does not reason about domain content or adapt it for an audience, so anchors like applying foreign tax law to exports or unpacking a physics experiment for laypeople are out of reach, and high-stakes legal/medical renderings still require human post-editing.",medium,
9,60,1,2.0,"The pipeline only converts speech to text, so it can produce dictated notes or verbatim transcripts but cannot select, synthesize, or frame information into a substantive report for a supervisor or peer.",medium,
5,66,2,1.5,"The model only emits static images offline; it has no live interaction, no ability to receive, serve or respond to a person in real time, and its public-facing output still needs human vetting for prompt-fidelity and appropriateness.",medium,
12,74,0,1.0,"The application only reads issues and writes code patches; it performs no recruiting, interviewing, selection, hiring, or promotion activity at all.",high,
8,65,0,1.5,"A translation model only re-renders others' words; it has no stake, cannot make concessions, judge a complainant's satisfaction, or commit to a settlement, so it at most conveys an apology someone else authored rather than resolving anything itself.",high,
7,75,0,1.6,"Without tools, memory, or data feeds the model has no access to actual resource state and cannot reliably tally or persist counts, so it cannot even own the level-2 linen-tracking task, only comment on figures supplied in the prompt.",high,
1,74,1,1.0,"A board-game search agent operates only over fixed-rule game states and has no capacity to recruit, interview, evaluate, or hire people at all.",high,
3,69,0,1.0,"A vision model that outputs object labels performs no identification of educational needs, no curriculum development, and no instruction, so it does not perform this activity even at level 1.",high,
3,71,2,1.0,"An object-labelling vision model produces category labels for images and performs no assessment of another person's developmental needs, instruction, or mentoring at all, not even the level-2 act of showing a coworker how to operate equipment.",high,
10,71,1,2.5,"It can generate and demonstrate procedures or walkthroughs for a digital task, but it does not observe a specific person's performance over time, diagnose their individual developmental needs, or take responsibility for their improvement, which is what levels 4+ require.",medium,
2,59,0,1.0,"The agent outputs game actions, not explanations, and has no channel for translating information to a human audience, so it does not perform this activity even at level 1.",high,
5,62,2,1.0,"An image synthesis model has no persistent identity, no interaction partner, and no memory of a relationship over time; it cannot even perform the level-1 anchor of exchanging greetings with a coworker as a party to the relationship.",high,
2,64,2,1.0,"A game-playing agent acts on game controls, not on people; apart from incidental in-game feints against opponents it does not persuade anyone to change their minds or buy anything, so it does essentially nothing for this activity even at level 1.",high,
8,74,2,1.0,"A translation model only renders text between languages; it performs no recruiting, interviewing, selection, hiring, or promotion decisions at all.",high,
13,63,1,3.8,"It can offer verbal/written help, information and sympathetic support at the level of guiding a stranded traveler, but it has no body for personal or medical care and cannot be trusted unsupervised with distressed, vulnerable, or clinically urgent people, which is what the higher anchors describe.",medium,
4,62,2,1.0,"A VQA model answers one-off questions about images and has no persistent relationship, social initiative, or ongoing cooperative interaction with people, so it does not perform even the level-1 greeting-exchange sense of the activity in any sustained way.",high,
2,72,2,1.0,A game-playing agent acts within a game environment and produces no guidance or expert recommendations to people or organizations.,high,
2,63,2,1.0,"A game-playing agent acts on a virtual environment and provides no personal assistance, emotional support, or care to any person, so it does not perform this activity even at level 1.",high,
10,61,0,3.8,"It can autonomously draft and send routine external correspondence and answer standard service inquiries end-to-end, but hallucinated or off-policy statements that legally and reputationally bind the organization mean anything beyond scripted, low-stakes exchanges (negotiation, press, regulator contact) still requires human sign-off.",medium,
7,74,1,2.3,"Without tools or authority it can only draft postings, question sets, and summarize written candidate materials; it cannot source, verify, or interview real candidates, and unsupervised selection decisions carry discrimination and legal-exposure risk that requires a human decision-maker.",medium,
11,72,1,3.0,"It can answer well-posed technical questions and suggest methods, but its derivations require expert verification and it has no grasp of the organizational context, cost, or stakeholder constraints needed to own a recommendation at the level-4 anchor.",medium,
9,71,2,1.0,"Transcribing speech to text involves no assessment of others' developmental needs and no instruction or mentoring, so the activity is not performed even at level 1.",high,
7,72,0,3.5,"Without tools or data access it can draft fluent, plausible-sounding guidance from general knowledge, but it cannot verify current facts, inspect the client's actual systems or constraints, or be held accountable for a recommendation like a software purchase, so consequential advice still needs an expert to vet it.",medium,
2,60,2,1.0,"A game-playing agent emits control actions, not information to human supervisors or co-workers; it produces no reports, notes, or messages at all, so even the level-1 anchor of writing brief notes to others is not performed.",high,
10,60,0,4.0,"It reliably drafts and sends factual written updates, logs, tickets, and summaries of its own multi-step work, but lacks the organizational context, stakeholder awareness, and accountability needed for authoritative internal communications like policy presentations, and its reports inherit any silent errors from its own task execution.",medium,
5,68,0,1.0,"An image synthesis model has no interpersonal agency or ongoing relationship with team members, so it cannot encourage, build trust, or foster cooperation even at the simplest level.",high,
11,60,2,3.0,"It can write clear, self-contained written explanations of its derivations (notes, technical summaries) but has no organizational context, no telephone/in-person channel, and cannot be held responsible for reporting on real events or meetings to a supervisor.",medium,
12,65,0,1.0,"The application only reads issues and writes code patches; it has no counterparty interaction, so it performs no complaint handling, dispute settlement, or negotiation at all — even the level 2 anchor of apologizing to a complaining customer is outside its defined loop.",high,
5,69,1,1.5,"It can only synthesise illustrative visuals; it does not assess learners' needs, structure content, or instruct, and its unreliability with text/labels and factual diagram accuracy means even a simple procedural visual aid needs human vetting.",high,
7,68,1,1.5,"It can draft encouraging or conflict-smoothing messages, but has no standing relationship, authority, or continuity with real team members, so it cannot actually build trust or lead a team beyond the level-1 encouragement anchor.",high,
5,61,0,2.0,"The model produces visual assets that a human may then use in outward-facing material, but it cannot itself conduct an exchange with external parties, verify factual or brand-compliant content, or be accountable for how the organization is represented.",medium,
6,62,0,1.0,"A passage question-answering system has no persistent counterpart, social presence, or ongoing interaction, so it does not develop or maintain working relationships even at the greeting-exchange level.",high,
12,63,0,1.8,"It can offload a coworker's coding task (approaching the level-2 anchor) but provides no personal, emotional, or physical care to a person, so anything above routine task assistance is out of scope.",high,
8,63,2,2.2,"A translation model can only assist by rendering language (e.g., helping a coworker with a foreign-language document), and cannot itself arrange lodging, provide emotional support, or deliver any physical or medical care.",high,
12,63,1,2.0,"It can effectively help a coworker finish a coding assignment by producing a working patch, but it has no physical presence and no capacity for personal, emotional, or medical care, so anything above the level-2 anchor is unreachable.",high,
6,61,0,2.5,"It can only extract and restate answers from a supplied document, so it cannot represent the organization, exercise judgment about what an outside party should be told, or take responsibility for standard presentations or public statements.",medium,
5,67,2,1.0,"A text-to-image model produces pictures and has no channel for directing, scheduling, or getting agreement among people, so it does not perform even shift-change information exchange.",high,
13,62,0,3.2,"It can sustain courteous, context-tracking exchanges and build session-level (even memory-backed) rapport, but it has no persistent stake, accountability, or reciprocal obligation, so it cannot be relied on to maintain durable working relationships through conflict, repair, or negotiation of competing interests as level 4+ requires.",medium,
13,61,1,4.2,"It can handle routine external inquiries and standard descriptions of services unsupervised, but hallucination and the legal/reputational exposure of speaking for the organization (binding commitments, press, regulators, novel or escalated situations) mean higher-stakes representational communication still requires human ownership.",medium,
10,73,2,3.2,"It reliably handles routine digital forms, file maintenance and data entry, but brittleness in real enterprise UIs and the legal/financial cost of a silent error in filings like self-employment tax forms means level-4 paperwork still needs human sign-off.",medium,
3,74,1,1.0,"An object-labelling vision model performs no recruiting, interviewing, selection or hiring judgment at all; it cannot evaluate candidates or make employment decisions.",high,
9,62,0,1.0,"A transcription pipeline outputs text and has no social agency, persistence, or reciprocity, so it cannot develop or maintain working relationships even at the greeting-exchange level.",high,
7,59,2,4.5,"It excels at translating and explaining supplied material for varied audiences, but without tools it cannot verify domain-specific authorities (tax codes, current data, experimental detail), so high-stakes interpretations at level 4+ still require expert checking for hallucinated or outdated substance.",medium,
13,61,0,4.3,"It handles routine external customer contact and explaining standard services autonomously, but hallucination risk and lack of accountability mean it cannot be trusted unsupervised with binding commitments, regulator/press-facing statements, or official representation of the organization (level 5-6 work).",medium,
12,62,0,1.3,"The agent works autonomously on code and at most produces courteous PR text or replies to review comments; it has no persistent identity, memory of colleagues, or stake in ongoing cooperation, so it cannot build or maintain working relationships beyond token pleasantries.",high,
10,67,2,2.5,"It can reliably pass along status, generate handoff summaries, assign tickets and sequence sub-agent/tool work, but it holds no authority or accountability over human workers and cannot reliably adapt assignments to people's availability, capability and physical-world contingencies as level 4+ coordination requires.",medium,
4,61,2,2.0,"It answers narrow, routine image-content questions posed by external users in writing, but cannot represent the organization, handle open-ended customer exchanges, make standard service presentations, or draft public-facing releases, and its occasional confident visual errors preclude unsupervised representational communication.",medium,
6,65,0,1.5,"A passage-question system has no interlocutor, no stake, and no authority to concede or commit, so it can at most extract what a complaint says rather than actually handle it; even the level-2 apology requires addressing a real aggrieved party.",high,
8,70,1,1.0,"A translation model has no subordinates, cannot set or monitor performance standards, and performs no supervisory activity at all""""""even at the backup-supervisor level.",high,
6,70,1,1.0,"The application only extracts and combines evidence from a supplied passage to answer questions; it has no subordinates, no authority, no ability to observe or monitor performance, and no accountability, so it does not perform this activity even at the backup-supervisor level.",high,
9,70,1,1.0,"A transcription pipeline only converts audio to text; it sets no performance standards, monitors no one, and exercises no supervisory authority over subordinates.",high,
9,63,0,1.0,"Transcribing speech to text involves no provision of personal assistance, medical attention, or emotional support to any person; the system has no interactive helping role at all.",high,
6,71,2,1.5,"The system only extracts and combines evidence from a supplied passage to answer questions; it never assesses a person's developmental needs, tracks progress, or tailors instruction, so it falls short even of the level-2 anchor of showing a coworker how to operate equipment (at best it can surface relevant manual text on request).",high,
13,65,1,3.0,"Deployed conversational systems reliably absorb complaints, de-escalate, and apply pre-set remedies within policy, but they hold no authority to bind commitments, cannot mediate between two parties with competing stakes and organizational context, and their concessions cannot be left unsupervised where money or entitlements are at issue.",medium,
1,69,0,1.0,"The agent only selects and evaluates moves within a game's rule space; it does not assess anyone's learning needs, design instruction, or deliver explanations, so it performs no part of teaching even at the level of brief procedural instructions.",high,
7,60,1,4.0,"It can draft fluent, well-organized written reports and messages from supplied content, but without tools it has no independent access to the organizational facts being communicated, cannot handle in-person or video delivery, and may confabulate details, so higher-level accountable communication requires human oversight.",medium,
12,75,2,1.2,"The system's scope is reading issues and producing test-passing patches; it never tracks inventories, budgets, or spending, and at most implicitly manages its own compute/context within a task, which is not resource oversight an employer could delegate.",high,
8,67,2,1.5,"A translation model only converts text between languages; it can render a shift-change message across a language barrier but never itself assigns, sequences, or gets people to work together, so it barely touches even the level-2 anchor.",high,
8,75,1,1.0,"A translation model only converts text between languages; it has no access to inventories, budgets or spending records and takes no resource-allocation actions, so it does not perform even level-1 resource tracking.",high,
7,65,2,3.0,"It can generate apologies, de-escalating replies, and suggested compromises, but with no standing, authority, or accountability it cannot actually bind parties or manage a live dispute where interests, follow-through, and consequences are real.",medium,
9,73,0,1.8,"It only converts speech to text, producing a raw transcript that still needs human review and routing; it cannot itself populate standard forms, maintain files, or handle any paperwork logic.",medium,
5,75,2,1.0,"An image synthesis model has no access to inventory, budgets, or spending decisions and performs no tracking or resource-control function at all, even at the level-2 linen-counting anchor.",high,
5,71,0,1.0,"An image synthesis model has no model of a learner, cannot assess developmental needs, give feedback, or interact over time; at most it renders illustrations someone else uses for training, which is not the activity even at level 2.",high,
13,74,0,3.2,"It can reliably run structured screening interviews and answer candidate questions, but selection recommendations carry discrimination/legal exposure and require human sign-off, and it cannot execute sourcing, reference checks, offers, or promotion decisions.",medium,
5,65,2,1.0,"An image synthesis model has no interlocutor, no dialogue capability and no stake-handling ability, so it performs no part of complaint handling or negotiation even at the level of apologizing to a customer.",high,
10,66,2,2.5,"It can autonomously handle scripted, transactional digital service interactions (order lookups, form/ticket handling) but lacks the embodied presence, rapport-building, judgment about individual customers, and accountability for goodwill and edge-case escalation that level 4+ retail/hospitality or performance work requires.",medium,
9,65,0,1.0,"A transcription pipeline only converts audio to text; it takes no position, makes no concessions, and handles no complaint or dispute, so it performs none of the activity even at the level-2 apology anchor.",high,
6,74,1,1.7,"It can only extract and summarize evidence from supplied documents such as resumes or job descriptions; it cannot recruit, interview candidates, or bear responsibility for selection decisions with their legal and fairness consequences, so nothing near the level-4 anchor of interviewing and recommending hires is performed.",high,
4,69,1,2.5,"It can answer a learner's ad-hoc question about an image or explain a depicted procedure, but it performs no educational-needs assessment, curriculum or program design, or sustained pedagogical follow-through, and cannot be accountable for learning outcomes.",medium,
7,64,2,4.2,"It can generate and sustain fluent standard pitches and persuasive arguments in dialogue, but without tools, market data, relationship-building, or accountability for outcomes it cannot own a campaign in a new market or adapt strategy to a real buyer's situation.",medium,
10,63,0,3.3,"It can reliably do level-2-style digital help (finishing a coworker's task, drafting, running code) and partially handle level-4 logistical assistance like searching and booking lodging, but end-to-end real-world arrangements are unreliable and it cannot provide the in-person attention, judgment about a distressed person's needs, or any physical/medical care the higher anchors require.",medium,
8,59,1,3.2,"It converts wording between languages fluently but does not analyze what information implies or how it can be applied to a situation (the level-4 anchor's domain reasoning), and on high-stakes legal/medical or low-resource text its subtle meaning errors still require expert review.",medium,
1,71,2,1.5,"The agent only selects strong moves and outputs position evaluations; it can implicitly demonstrate correct play (a weak analogue of showing someone how to operate equipment) but does not diagnose a learner's developmental needs, adapt explanations, or structure training.",high,
2,69,2,1.0,"A game-playing agent only selects actions in an environment; it identifies no one's educational needs, builds no curriculum, and instructs no one, so it performs nothing of this activity even at the level of giving brief procedural instructions.",high,
12,59,2,3.5,"It can reliably translate stack traces, diffs, and code behavior into clear prose for developers, but unlike its patches these explanations are not validated by tests and it can confabulate plausible-sounding rationales, so it cannot be trusted unsupervised for the consequential, cross-domain interpretation the level-4+ anchors describe.",medium,
13,68,0,1.8,"It can deliver encouragement and coach an individual in dialogue, but it holds no standing, accountability, or persistent multi-party relationship, so it cannot cultivate mutual trust and cooperation among actual team members or lead a working team.",medium,
6,75,1,1.5,"It can only extract and summarize resource or spending figures stated in a supplied document; it holds no inventory state over time, initiates no orders, and makes no spending decisions, so even the level-2 linen-tracking anchor's ongoing custody and control is beyond it.",high,
9,59,0,1.3,"The pipeline converts acoustic signal to text verbatim and does not explain what information means or how it can be used, so it barely clears the simplest interpretation anchor (rendering speech intelligible to a reader) and performs no substantive interpretation beyond that.",high,
2,67,2,2.0,"Its 'coordination' is internal control of its own units or scripted teammates inside a game world; it cannot communicate with, direct, or hold accountable actual people, so anything past simple information-passing-level coordination is out of reach.",medium,
4,75,1,1.5,"It can answer per-image questions like how many items are on a shelf, but it holds no state across time, keeps no records, and takes no ordering or spending action, so it cannot even own the level-2 linen-tracking loop unsupervised.",medium,
2,74,1,1.0,"A game-playing agent acting on pixel/state input in a simulated environment performs no recruiting, interviewing, selection, or hiring activity whatsoever.",high,
8,67,1,1.4,"A translation model only converts text between languages; it has no agency to assign tasks, track people, or get a group working together, at most passively enabling cross-language information exchange.",high,
13,62,2,3.4,"It can sustain courteous, rapport-building exchanges and recall personal details across sessions, but lacks the persistent accountability, reciprocal obligation and off-channel follow-through that make a genuine working relationship, and it degrades under conflict, hostility or competing interests.",medium,
7,62,1,2.3,"A bare language model can produce cordial greetings and polite, cooperative correspondence, but with no persistence, memory, identity, or accountability across interactions it cannot actually build and sustain working relationships with real colleagues or clients over time.",high,
10,65,2,2.5,"It can autonomously handle scripted, policy-bounded complaint resolution (apologies, refunds, ticket triage) but cannot be trusted to read parties' interests, hold a position, or make binding concessions in a live multi-party dispute as level 4+ requires.",medium,
10,69,1,3.5,"It can autonomously generate and deliver instructional materials, tutorials, exercises and auto-graded practice, but cannot be trusted unsupervised with sustained diagnosis of individual learners' needs, adaptive live instruction, and accountability for learning outcomes that a full course (level 4) or an accredited professional curriculum (level 6) requires.",medium,
9,72,2,1.0,"A transcription pipeline only converts audio to text and offers no guidance, recommendations, or expert judgment to any audience.",high,
10,70,1,1.5,"It can orchestrate sub-agents and draft performance guidance or monitoring dashboards, but it holds no authority or accountability over human subordinates and cannot motivate, appraise, or discipline people, so even the level-2 'backup supervisor' role is not attained.",medium,
12,73,0,2.0,"Its only administrative output is incidental repository bookkeeping (commit messages, PR descriptions, changelog/doc file updates) — routine, low-stakes record maintenance; it has no access to or accountability for organizational forms, filings, or records systems needed at level 4 and above.",medium,
3,60,0,1.2,"The model only emits object labels/confidence scores; it does not compose messages, adapt to an audience, or convey work information beyond a tag that a human must interpret and relay, so it barely reaches the 'brief note' anchor.",high,
3,71,0,1.0,"A trained vision model only outputs object labels; it cannot assess a person's developmental needs or deliver instruction, feedback, or mentoring of any kind.",high,
7,75,2,2.2,"Without tools, persistent records, or any sensing of actual stock and expenditures, the model can only tally and reason over resource figures placed in its context and cannot own real monitoring or spending authority beyond simple bookkeeping-style tracking.",high,
8,62,1,1.3,"A translation model can render greetings and courteous phrasing across languages but has no persistent identity, memory of counterparties, or stake in a relationship, so it cannot develop or maintain cooperative working ties over time.",high,
1,66,2,1.2,"The agent only outputs moves in a formal game; it does not receive, serve, or communicate with people, so beyond incidentally entertaining spectators or online opponents it performs none of the customer-facing interaction the anchors describe.",high,
1,75,2,1.3,"Beyond allocating its own search/clock budget inside a game, the engine has no representation of real inventories, money, or organizational resources, so it cannot even perform level-2 tracking of physical stock.",high,
8,67,0,1.3,"A translation model only converts text between languages; it has no agency to assign tasks, sequence work, or get people to act together, at best passively enabling cross-language information exchange rather than coordinating it.",high,
5,75,1,1.0,"An image-generation model synthesises pictures from prompts and has no capacity to track inventory, authorize spending, or oversee any resources.",high,
12,73,2,1.5,"The agent's only administrative-like output is incidental repository bookkeeping (commit messages, PR descriptions, updated docs); it does not maintain organizational information files or process standard forms, so it barely reaches the level-2 anchor.",medium,
2,65,0,1.0,"A game-playing agent acts on perceptual input to win in a simulated environment; it never handles complaints, grievances, or negotiations with human counterparties, so it performs nothing of this activity even at level 1 (implicit multi-agent coordination in game play involves no dispute resolution or bargaining with people).",high,
8,60,0,2.3,"The model only re-renders text it is given; it cannot originate, select, or synthesize what needs to be reported to whom (e.g., summarizing a sales meeting for a supervisor), and has no organizational context or accountability for the message.",medium,
13,71,2,3.5,"It can explain procedures, answer follow-ups, and give feedback on what a learner tells or shows it in dialogue, but it cannot observe actual on-the-job performance to diagnose developmental needs, sustain accountability across a training program, or motivate and manage a group as a level-6 coach must.",medium,
11,63,2,1.5,"The system only derives answers to formal problems; it provides no personal assistance, emotional support, or physical/medical care, and at most incidentally supplies a solution someone else uses, falling short even of the level-2 sense of helping a coworker.",high,
10,66,0,2.0,"The application is defined as autonomous multi-step digital task execution, not as a customer-facing interface; it can at best complete routine transactional requests behind the scenes, and cannot be handed responsibility for reading, persuading, or satisfying live customers or guests as at level 4 and above.",medium,
4,66,2,1.8,"It only answers discrete questions about an image on request; it cannot handle a service transaction, read and manage a customer's needs or mood, persuade, or sustain a performative interaction, so it stops just past the minimal booth-attendant level of public contact.",medium,
11,68,1,1.0,"The system derives answers to formal reasoning problems and has no role in interpersonal interaction, so it performs no team-building activity even at the level-1 anchor of encouraging two coworkers.",high,
8,65,2,1.5,"A translation model only re-renders text others produce; it has no stake, no authority to concede or commit, and cannot read a dispute's dynamics, so it can at most convey a scripted apology (level 2) rather than settle anything.",high,
4,73,1,2.2,"It can read filled forms and answer field-level questions about scanned documents, which covers data extraction for routine paperwork, but it does not maintain files, take actions, or reliably enough handle multi-document reasoning and consequential accuracy (e.g., tax forms) to be left unsupervised above the routine-form level.",medium,
6,61,2,2.5,"It can only answer questions from a supplied passage, so at best it handles routine informational replies to outsiders; it cannot represent the organization, exercise judgment about what may be said publicly, or compose standard service presentations or press releases without review.",medium,
5,61,1,2.3,"It can produce visual assets that others use in external communication, but it does not itself conduct any exchange with customers, press or the public, and its outputs need human vetting for factual, brand and legal accuracy before release.",medium,
10,68,1,1.2,"The system can at most send scripted encouraging or coordinating messages in a digital channel; it holds no social standing, accountability, or ongoing relationship with human team members, so it cannot actually build mutual trust, respect, or cooperation even at the level-1 anchor.",high,
4,65,0,1.0,"Answering questions about image content involves no interaction with disputing parties, no interpersonal stake-handling, and no negotiation, so it does not perform this activity even at the level-2 apology anchor.",high,
11,71,1,2.0,"It can demonstrate and explain a derivation or method on request — the analogue of showing someone how to operate a piece of equipment — but it does not diagnose a learner's developmental needs, adapt a curriculum over time, or verify that skill transfer occurred, and its unverified errors would propagate into instruction.",medium,
6,72,2,2.2,"It can only surface and combine facts already stated in a supplied passage (e.g., answering ""what does the manual say about X""), which supports but does not constitute the evaluative judgment, domain expertise, and accountability needed to actually recommend a course of action to management.",high,
5,63,2,1.5,"The model only synthesises pictures on request; it has no capacity for interpersonal assistance, emotional support or physical/medical care, and at best contributes an image asset that marginally helps a coworker's task (level 2) without performing any caring activity itself.",high,
5,72,1,1.2,"A generative image model outputs pictures on request; it does not diagnose a client's situation, weigh options, or issue recommendations, so it performs essentially none of the advisory activity beyond supplying visual mockups a human consultant might use.",high,
6,68,1,1.0,"Answering questions about a supplied passage involves no interpersonal interaction, so the system cannot build trust or cooperation among real team members even at the level-1 anchor of encouraging two coworkers.",high,
6,67,1,1.2,"The system only answers questions about a supplied passage; it has no agency over people, cannot assign tasks, follow up, or get a group to act together, so it barely supports even the level-2 information-exchange anchor as a passive lookup aid.",high,
9,74,1,1.0,"A transcription pipeline produces text from audio and performs none of the recruiting, evaluating, selecting, or hiring judgments the activity requires, even at the lowest anchor.",high,
13,66,1,3.5,"It can handle routine, scripted-to-moderately-open customer interactions in text or voice, but has no physical presence for in-person service, cannot read or manage nonverbal cues and escalating emotion, and lacks the persona and stage command that the level 5-6 performative anchors require, so consequential or upset-customer contacts are routed to humans.",medium,
2,72,0,1.0,"A game-playing agent acts on control inputs in an environment and produces no guidance, recommendations, or expert advice to any person or group.",high,
11,66,0,1.0,"A formal-reasoning solver has no customer-facing role, no live interaction with guests or audiences, and performs no part of serving or receiving the public even at the toll-booth level.",high,
3,67,0,1.0,"A trained vision model only assigns labels to image content; it has no capacity to communicate with, direct, or align people, so it performs none of this activity even at the shift-change level.",high,
11,62,0,1.0,"A formal-reasoning solver has no ongoing relational role with coworkers or clients; it does not build or sustain working relationships at all, at best emitting incidental pleasantries.",high,
13,69,1,3.5,"It can explain concepts, answer follow-ups and tutor an individual learner well, but cannot be handed unsupervised responsibility for a full course \assture design, valid assessment, learner progress diagnosis and classroom management, and its occasional confident factual errors go uncaught by the learner.",medium,
2,73,0,1.0,"A game-playing agent acts only within a game environment and has no capacity to maintain information files or process forms and paperwork, so it does not perform this activity even at level 1.",high,
6,60,2,3.0,"It can extract and state information from a supplied passage in clear written form, but it does not gather information from events, meetings, or people, nor take responsibility for what it reports, so it cannot substitute for a person reporting meeting results to a supervisor (level 4).",medium,
3,59,0,1.5,"The model only maps pixels to category labels; it does not explain what the information means or how it can be used, so it barely exceeds the simplest reading-to-meaning translation and cannot handle audience-tailored explanation.",high,
7,64,1,4.0,"It can compose and sustain fluent standard pitches and persuasive arguments, but without tools, market data, real-time counterparty reading, or accountability for a deal it cannot own a novel campaign or high-stakes negotiation.",medium,
8,68,0,1.0,"A translation model only renders text between languages; it has no team members, no ongoing relationships, and no agency to encourage or build trust among coworkers, so it does not perform this activity even at level 1.",high,
8,63,0,1.5,"A translation model only converts text between languages; it provides no personal assistance, emotional support, or care, and at best indirectly aids someone (e.g., supplying a translation a coworker needs) without taking responsibility for the person's needs.",high,
6,66,0,1.2,"The system only answers questions about a supplied text and has no channel, persona, or transactional handling for interacting with actual customers, guests, or an audience, so it barely reaches even the toll-booth level of direct public dealing.",high,
4,74,0,1.0,"Answering questions about image content contributes nothing to recruiting, interviewing, selecting, or promoting employees, which require judgment about people, legal compliance, and organizational needs rather than visual perception.",high,
5,65,0,1.0,"An image synthesis model has no interlocutor, no stake-holding role and no capacity to hear a complaint or reach an agreement, so it does not perform even the level-2 act of apologizing to a dissatisfied customer.",high,
6,71,0,1.3,"The system only answers questions about a supplied passage; it has no model of a learner, cannot diagnose developmental needs, and cannot sustain the interactive, longitudinal instruction that even the level-2 anchor (showing a coworker how to operate equipment) requires.",high,
11,68,2,1.0,"A formal-reasoning solver has no interpersonal role, no persistent relationship with coworkers, and no capacity to build trust or cooperation, so it does not perform this activity even at the level-1 anchor.",high,
7,71,2,3.4,"It can explain procedures and give conversational tutoring or feedback on text submitted to it, but with no ability to observe a person's actual work over time, no persistent record of their progress, and no accountability for the outcome, it cannot independently diagnose developmental needs or run sustained on-the-job training (level 4+).",medium,
2,69,0,1.0,"A game-playing agent only outputs in-game actions; it does not assess learning needs, design instruction, or explain anything to a person, so it performs none of this activity even at level 1.",high,
7,67,2,2.3,"Without tools or agency it can only draft coordination text (handoff notes, task lists, schedules) from information handed to it; it cannot assign, monitor, follow up with, or adjust real people, which is what level 4+ coordination requires.",medium,
4,67,1,1.0,"A model that answers questions about images has no agency over people, no task assignment or scheduling capability, and cannot get a group to work together even at the shift-change-information level.",high,
5,74,2,1.0,"An image-generation model cannot recruit, interview, select, or hire anyone; it produces pictures and has no role in staffing decisions beyond perhaps illustrating recruitment materials.",high,
9,70,2,1.0,"A transcription pipeline has no subordinates, sets no performance standards, and produces only text output — it performs none of this activity even at level 1.",high,
7,61,0,4.0,"It can draft standard, templated external correspondence and presentation copy from information supplied in the prompt, but cannot verify facts, hold authority to commit the organization, or be trusted unsupervised with reputationally and legally consequential public statements like press releases (level 6).",medium,
1,61,2,1.0,"A game-playing search agent produces moves, not external communication; it does not represent an organization to customers, public, or press in any form.",high,
1,71,1,1.5,"The agent only outputs strong moves and position evaluations; it forms no model of a learner's developmental needs and cannot tailor, sequence, or explain instruction, so any coaching value requires a human interpreting its output.",high,
7,72,2,4.0,"It can generate coherent, expert-sounding recommendations from a described situation, but without tools or access to the organization's actual data it cannot verify facts, gather context, or be held accountable for consequential strategic advice, so higher-level consulting requires human vetting.",medium,
7,63,0,3.0,"It can offer conversational help and emotional support in text (level 2-type coworker assistance), but with no tools, no current information, and no physical presence it cannot actually arrange lodging for a stranded traveler or deliver any hands-on or medical care, and unverified advice in distress situations cannot be left unsupervised.",medium,
8,70,0,1.0,"A translation model has no subordinates, no authority, and no capacity to set standards or monitor performance; it can at most render supervisory messages into another language, not perform the supervision.",high,
5,64,2,2.5,"It can synthesise attractive promotional visuals that serve as raw persuasive material, but it does not deliver a pitch to an audience, model or read that audience, adapt to objections, or verify that depicted products are accurately represented, so a human must select, vet and deploy every asset.",medium,
8,69,0,1.4,"A translation model only re-renders text supplied to it; it does not assess learners' educational needs, design instruction, or deliver teaching, so at best it passes along someone else's brief instructions in another language.",high,
7,60,2,4.2,"It can draft fluent notes, emails, and written reports of given material at level 4, but it has no independent access to the organizational facts being communicated and cannot deliver spoken/videotaped presentations or be held accountable for authoritative policy communication at level 6.",medium,
5,64,1,1.5,"The model only synthesises images on request; it never engages an audience, reads their reactions, or constructs and adapts a persuasive case, so it contributes visual material to someone else's pitch rather than performing the selling itself.",medium,
1,72,1,1.7,"The engine only emits move recommendations inside a closed rule-set; it cannot elicit a stakeholder's problem, reason about organizational systems or processes, or justify advice to management, so it never reaches the level-4 anchor of recommending a change to improve operations.",high,
12,62,1,1.2,"The system only reads issues and emits patches; it forms no persistent relationships with coworkers or clients, at most producing polite text in a PR thread, which barely exceeds exchanging greetings.",high,
2,59,2,1.0,"A game-playing agent outputs control actions, not explanations; it never translates information's meaning or usability for a human audience, so it does not perform this activity even at the level-1 anchor.",high,
