ai_app_id,ability_id,replicate,attained_level,ceiling_reason,confidence,error
1,9,0,4.2,"Its generalization is confined to a closed world of fully-observed states with exact rules and unlimited self-play feedback; it cannot combine heterogeneous, noisy, partially-observed evidence from an open domain into a conclusion, as the level-6 diagnostic anchor requires.",medium,
8,19,1,1.0,"A text-to-text translation model performs no spatial or mental-imagery reasoning about how objects look when moved or rearranged, so it does not perform this activity even at the level-2 anchor.",high,
5,39,0,1.0,"An image generation model has no body and performs no physical movement, so it does nothing for gross body coordination even at level 1.",high,
2,2,0,1.4,"Game-playing agents act on pixels/state vectors and at most register simple HUD labels or numbers; they do not read and understand prose, so even sign-level (level 2) written comprehension is only marginally touched.",high,
10,14,2,6.0,"It reproduces well-known texts and holds long procedures verbatim via context and retrieval, but arbitrary novel material beyond the context window gets truncated or confabulated, so precise long-horizon retention above the Gettysburg-level anchor is unreliable.",medium,
3,53,2,1.4,"A still-image object labeller can at best flag a facial expression as a visual category; it has no model of why people react as they do, no temporal or situational context, so it falls short even of the level-2 anchor's causal inference about waiting customers.",high,
1,57,0,1.3,"The agent outputs moves and position evaluations but produces no explanation, demonstration sequence, or adaptation to a learner, so any teaching value requires a human to interpret and convey it.",high,
6,32,0,1.0,"A text-reading model has no body or actuators, so it exerts no physical force at all
s even the level-1 shopping cart push.",high,
8,22,1,1.0,"A text translation model has no physical actuators and performs no arm or hand motion whatsoever, so it does nothing for this activity even at level 1.",high,
10,37,0,1.0,"Extent Flexibility is a purely physical bodily ability; a software agent operating in digital environments has no body and performs none of it, even at level 1.",high,
3,10,1,2.0,"A vision classifier only assigns labels per image, so it can support trivially rule-bound sorting (e.g., reading digits or bucketing items by category) but cannot itself sequence multi-step actions or apply layered ordering rules across items over time.",medium,
9,39,1,1.0,"A speech-to-text model has no body or actuators, so it performs no whole-body movement coordination at any level.",high,
10,7,0,3.5,"It reliably catches explicit, surfaced faults (errors, exceptions, failed tests, broken links) and some inconsistencies, but frequently misses silent failures and misread intent ""look"" successful, so anticipating trouble from subtle, ambiguous cues before it manifests cannot be left unsupervised.",medium,
9,40,0,1.0,"A speech-to-text model has no body or physical actuation, so it performs no balance activity whatsoever, even at level 1.",high,
7,5,1,5.5,"It generates large volumes of relevant ideas on demand far past the level-4 anchor, but its lists drift toward conventional, overlapping items and it cannot verify exhaustive coverage of a complex domain as the level-6 'name all possible strategies' anchor demands.",high,
9,34,1,1.0,"A speech-to-text model has no body or actuators, so it cannot exert any muscle force to jump, sprint, or throw at even the lowest level.",high,
10,21,1,4.0,"It can interleave several tool streams and sub-goals serially and re-orient after interruptions, but it degrades on long horizons (dropped sub-goals, stale context) and cannot sustain real-time, high-consequence concurrent vigilance like the level-6 radar/radio anchor without human oversight.",medium,
6,38,2,1.0,"A text-reading question-answering system has no body or actuators, so it performs no physical bending, stretching, twisting, or reaching at any level.",high,
12,43,0,1.0,"The application has no visual sensing at all; it operates on text and code, so it performs no part of a physical peripheral-vision activity even at level 1.",high,
7,42,1,1.0,A text-only language model has no visual input at all and cannot see anything at any distance.,high,
5,15,1,2.5,"A generative model synthesises images rather than perceiving them; beyond loosely completing degraded or partial visual input (inpainting, denoising), it does not recognise or interpret ambiguous real-world stimuli such as odd handwriting or radar patterns, and cannot be relied on to report what it 'sees'.",medium,
9,18,2,1.0,"A speech-to-text pipeline produces transcripts and has no self-location, egocentric frame, or object-position awareness, so it does not perform spatial orientation even at the simplest level.",high,
4,33,1,1.0,"A visual question answering model has no body or actuators and exerts no muscle force at all, so it performs nothing on this physical endurance activity even at level 1.",high,
13,18,2,1.0,"A disembodied conversational system has no position or sensory frame in a physical environment, so it cannot know its own location relative to surroundings even at the level-2 floor-plan anchor.",high,
3,16,2,5.0,"Trained detectors reliably find known patterns in cluttered, occluded scenes (golf-ball-in-rough difficulty and somewhat beyond), but level-6 style detection of deliberately camouflaged or degraded targets in novel conditions remains brittle and, where misses are consequential, still requires human verification.",medium,
13,47,2,1.0,"A conversational system has no visual perception at all, so it cannot see objects under any lighting condition, glare or otherwise.",high,
2,42,1,1.0,"A game agent reads pixels from a rendered frame buffer or game API and has no optical acuity at physical distance, so it performs no part of the far-vision activity even at the billboard level.",high,
4,52,1,1.0,"A visual question answering model produces text answers and has no speech production capability at all, so it does not perform spoken articulation even at the bingo-caller level.",high,
8,55,0,1.5,"A translation model only re-renders someone else's persuasive content — it forms no persuasive goal, models no specific audience's resistance, and cannot adapt across an exchange, so it never performs even level-2 soliciting on its own behalf beyond carrying an existing appeal into another language.",medium,
5,28,1,1.0,"Rate Control is a physical psychomotor timing ability involving continuous adjustment to a moving object; an image-synthesis model produces static outputs and performs no movement timing at all, not even the level-1 anchor.",high,
1,6,0,4.5,"Its genuine novelties (AlphaGo's move 37, AlphaZero's unorthodox openings) are surprising and expert-recognized, but they are generated only inside a fully specified rule set with an exact win/loss signal, so it cannot frame new problems or invent in open, ill-defined domains as the level-6 anchor requires.",medium,
2,34,0,1.0,"A game-playing software agent has no body and exerts no muscle force, so it performs nothing on this physical activity even at level 1.",high,
10,6,2,3.5,"It reliably produces clever workarounds within a known solution space (alternate APIs, scripts, retry strategies) but its 'original' ideas are recombinations of training patterns that require a human to judge which are actually apt, so it cannot be handed responsibility for genuine design-level novelty like redesigning a job or inventing a new material.",medium,
1,21,0,2.4,"The engine operates on a single, fully-specified information stream (the board state) plus at most a clock, so it never has to alternate attention among genuinely distinct, concurrently arriving sources as level 3+ anchors require.",medium,
2,18,2,4.3,"Trained agents reliably localize themselves and track objects in the game worlds they were trained on, exceeding simple obstacle-avoidance navigation, but they depend on game-supplied coordinates/minimaps and fail to transfer spatial reasoning to novel or unmapped environments, so nothing like inferential dead-reckoning navigation (level 6) is attained.",medium,
4,19,2,2.5,"Multimodal models handle simple, single-step spatial transformations described in an image but remain unreliable at mental rotation, occlusion reasoning, and multi-step part-rearrangement inference such as reading an assembly diagram through to a correct final configuration.",medium,
9,13,0,1.0,"A speech-to-text pipeline transcribes acoustic input into words and performs no arithmetic at all, so it does not even add 2 and 7.",high,
11,16,1,3.8,"It reliably spots known symbolic structures (an applicable identity, lemma, or conserved quantity) buried in redundant or misleading problem text ""rough"", but the higher anchors describe real-time perceptual detection of camouflaged targets in noisy sensory fields, which this text/symbol-only reasoner does not do, and its pattern-spotting still misses or hallucinates hidden structure on genuinely novel research-level inputs without a verifier.",medium,
11,2,1,5.5,"It parses dense technical and formal prose at near-expert level, but still misreads subtle quantifiers, edge-case conditions, notation conventions, and long multi-part specifications often enough that an unsupervised handoff on high-stakes technical documentation (the level 6 anchor) is not safe.",medium,
4,43,1,1.5,"VQA answers questions about a static supplied image and has no gaze, no real-time lateral monitoring, and no motion tracking, so it can at best note objects near an image's edges rather than maintain side awareness while attending forward.",high,
3,7,2,3.0,"It can flag visible deviations from trained categories (defects, damage, absent parts) in constrained settings, but it cannot infer latent or developing states from context — the level 4+ anchors require reading subtle, cumulative cues to judge that something is *likely* to go wrong, which a single-image labeler with no situational model cannot do reliably or unsupervised.",medium,
6,36,2,1.0,"Stamina is a physical exertion ability; a text-reading model has no body and performs no part of it, even at level 1.",high,
11,10,2,5.0,"It sequences long rule-governed derivations and proof steps well, but on the hardest research-level chains it still inserts plausible-looking steps out of logical order or skips dependencies, so an expert must verify before the output can be relied on.",medium,
11,46,2,1.0,Night vision is a human visual-sensory ability; a mathematical reasoning system performs no visual perception under low light at all.,high,
3,30,0,1.0,"A vision model has no effectors and performs no physical finger, hand, or wrist movement at all, so it does nothing for this activity even at level 1.",high,
5,30,2,1.0,"The model is purely software synthesising pixels and performs no physical finger, hand, or wrist movement at all, so it does nothing for this activity even at level 1.",high,
4,46,0,2.0,"The model only interprets whatever a camera already captured, so low-light sensing itself is not performed; it can often resolve a dusk-lit sign in a reasonably exposed image but degrades sharply and unpredictably on noisy, near-dark inputs and cannot be trusted for navigation-grade perception.",medium,
5,51,0,1.0,"A text-to-image generative model takes no audio input and performs no speech identification or comprehension at all, consistent with the 0.00 FRS score on oral abilities.",high,
12,35,0,1.0,"The application is disembodied software with no physical body or actuators, so it performs no trunk-strength activity at any level.",high,
1,54,0,1.5,"It only adapts its moves to an adversary's moves inside a closed, fully specified rule system; it cannot interpret people's intentions, communicate, or align its actions with human collaborators, so even level-2 coordination like clinic scheduling is out of reach.",high,
9,19,2,1.0,A speech-to-text pipeline performs no spatial or mental-rotation reasoning at all; it maps audio to text and never represents objects or their rearrangement.,high,
6,8,2,4.0,"It can reliably apply rules explicitly stated in a supplied passage to specific questions, but cannot be trusted for open-ended judgment about which unstated principles apply (level 5+) and still misreads long, ambiguous or technically dense documents often enough to need review.",medium,
10,32,1,1.0,"The application is purely digital and has no physical actuators, so it cannot exert any muscle force at all — not even pushing an empty cart.",high,
1,5,1,3.5,"Search engines exhaustively generate enormous numbers of candidate moves and plan variations, but only inside a closed, formally specified rule space; they cannot produce ideas about an open-ended, loosely defined topic as the level-4+ anchors require.",medium,
3,2,0,1.2,"The measured object is a trained visual object classifier that assigns labels to image content; it does not parse or comprehend written language, so beyond incidentally recognising a sign's shape as an object it performs none of the reading comprehension the anchors describe.",high,
12,44,2,1.0,"The application operates purely on text/code and has no visual or spatial sensing, so it performs no depth judgment at all.",high,
13,35,0,1.0,"A conversational AI has no body or musculature, so it performs nothing on a physical trunk-strength scale even at level 1.",high,
6,5,0,2.3,"The system only enumerates items or candidate answers already present in a supplied passage, so it can produce short lists of grounded points but does not perform open-ended divergent generation of many novel ideas about a topic (level 4+).",medium,
4,6,1,2.3,"It can suggest simple improvised or unusual uses for what it sees in an image (level-2-style cleverness), but generating and standing behind substantive creative solutions to open-ended real-world problems (level 4+) is outside what a question-answering-on-images model does unsupervised.",medium,
3,30,2,1.0,"An image classification model has no actuators and performs no physical finger, hand or wrist movement at all, so it does nothing for this activity even at level 1.",high,
6,12,0,2.3,"It can extract quantities and stated formulas from a passage and carry out simple one- or two-step arithmetic, but selecting or deriving a mathematical method not spelled out in the text (level 4+) is outside what evidence-locating reading comprehension does reliably, and unchecked arithmetic slips make it unsuitable for consequential computations.",medium,
8,46,0,1.0,"A text translation model has no visual sensing capability at all, so it performs nothing on a low-light seeing ability.",high,
11,36,0,1.0,"The application is a disembodied reasoning system with no physical form, so it cannot exert itself physically at all, even at the level-1 anchor of walking a quarter mile.",high,
13,15,1,3.8,"It rapidly resolves partial, disfluent or garbled linguistic input into intent (level 3
into level 4 territory), but degrades on genuinely noisy, accented or overlapping speech and does not synthesize non-linguistic multi-signal patterns into a consequential judgment as level 5 requires.",medium,
7,36,1,1.0,Stamina is a purely physical cardiovascular capacity; a text-predicting language model has no body and performs none of this activity at any level.,high,
3,21,0,1.4,"A still-image classifier processes a single input stream in one pass and has no mechanism for alternating attention between concurrent activities or distinct information sources, so it barely registers even at the level-2 anchor.",high,
10,3,2,2.5,"The application is defined as digital task execution (browsing, tools, code) with no speech channel of its own; piped through TTS its outputs can handle simple transactional or informational utterances, but sustained interactive spoken explanation calibrated to a listener is outside what the scaffolding performs or is evaluated on.",medium,
5,11,1,2.5,"The model implicitly recombines attributes and concepts (style, object, material) when rendering a prompt, which resembles applying two or three grouping dimensions at once, but it never produces an explicit, checkable set of grouping rules or a consistent classification of items, so multi-criteria taxonomic work at level 3+ is out of reach.",medium,
5,24,0,1.0,"An image-generation model has no physical effectors and performs no finger manipulation at all, not even the level-2 coin-insertion task.",high,
8,27,0,1.0,"Translation is a text-processing model with no motor response or physical signal-reaction capability, so it performs nothing on this psychomotor ability even at level 1.",high,
12,8,1,4.5,"It reliably chains rule-based inference from stack traces, type contracts and failing tests to a correct localized patch, but on issues requiring deduction across many interacting invariants it silently produces plausible-but-wrong fixes at a rate (roughly a third or more of nontrivial tasks) that still requires human code review, blocking level-5/6 unsupervised substitution.",medium,
5,45,1,4.5,"It renders coherent, nuanced colour and shading and can approximate a reference subject's palette, but it cannot reliably hit specified exact colours (hex/brand/spot values), keep a colour identity consistent across outputs, or verify its own colour against a target, so the portrait-fidelity level of matching observed colour is not dependably attained.",medium,
3,2,1,2.0,"A trained object-classification model can reliably recognise and categorise highway-sign-level visual/text tokens, but it has no mechanism for reading and comprehending connected prose such as a lease or a repair manual.",high,
1,37,1,1.0,"Extent Flexibility is a physical bodily ability; a board-game-playing search agent has no body and performs no bending, stretching, or reaching at all.",high,
8,26,1,1.0,"A text translation model has no limbs or physical actuators, so it performs no coordinated limb movement whatsoever.",high,
1,45,2,1.0,"The agent operates on symbolic discrete board states, never on color input, so it performs no color matching or discrimination at even the simplest level.",high,
11,43,1,1.0,"The application is a text-based formal reasoning system with no visual field or sensory apparatus at all, so it performs no part of peripheral vision even at level 1.",high,
7,41,0,1.0,"A text-only language model has no visual sensor and cannot see anything at any range, so it performs none of this activity even at the lowest anchor.",high,
3,14,1,3.0,"A trained vision model retains a huge learned vocabulary of visual categories (far beyond level 1-type retention), but its memory is frozen recognition memory: it cannot encode new items on the spot (level 4's 'five people you just met') or recall verbatim sequences of words, numbers or procedures (level 6).",medium,
5,52,2,1.0,"An image generator produces no spoken output at all, so it cannot perform even the simplest speaking task such as calling bingo numbers.",high,
13,52,2,5.5,"Modern speech synthesis is highly intelligible and can sustain announcement- and near-lecture-quality delivery, but prosodic emphasis, adaptive pacing for a live audience, and correct rendering of unusual names/technical terms remain imperfect at the top anchor.",medium,
4,8,1,3.5,"It can apply commonsense and simple stated rules to what it sees, but grounding errors and hallucinated visual details make multi-step, consequential rule-application (level 5+ judgment like weighting selection factors or engineering design) unreliable without human verification.",medium,
1,23,1,1.0,"The system is pure software search and evaluation with no physical effectors, so it cannot grasp, move, or manipulate any object even at the light-bulb level.",high,
11,45,0,1.0,"The system performs formal symbolic reasoning and has no perceptual color-matching function at all, so it does not perform even the level-1 sorting task.",high,
8,47,0,1.0,"Translation is a text-processing model with no visual perception whatsoever, so it performs nothing on a visual-acuity-under-glare activity even at level 1.",high,
8,15,1,3.5,"The model can rapidly disambiguate idioms, typos and messy informal source text into coherent meaning (level 3-4 pattern recognition), but it operates only on already-tokenized text and does not interpret genuinely degraded or heterogeneous signal patterns to reach consequential inferences as level 5 requires.",medium,
7,38,1,1.0,"A text-only model has no body or actuators, so it cannot bend, stretch, twist, or reach at all.",high,
5,19,2,3.5,"It renders plausible rearranged or novel-view scenes, but cannot reliably maintain part identity, count, and physical/geometric consistency under a specified transformation, so diagram-faithful assembly-style visualization (level 4) fails too often to go unchecked.",medium,
4,43,2,2.0,"It can report on objects anywhere in a static frame, including the edges, but has no embodied wide field of view and no real-time tracking of moving objects while attending elsewhere, which every anchor from level 2 upward requires.",medium,
7,22,2,1.0,"A text-predicting model has no body or actuators, so it performs no physical steadiness task at any level.",high,
8,40,0,1.0,"A text translation model has no body and performs no physical balancing activity at all, so it does nothing for gross body equilibrium even at level 1.",high,
12,35,2,1.0,"The application is a disembodied software system with no physical body or musculature, so it performs no trunk-strength activity at any level.",high,
7,39,2,1.0,"A text-only model has no body or actuators, so it performs no whole-body movement at all, not even level 1.",high,
8,7,2,2.3,"A translation model can surface only glaring surface anomalies (garbled or untranslatable source, obvious inconsistency) and characteristically produces fluent output rather than flagging ambiguity or error, so it cannot be trusted to detect latent problems in content or context.",medium,
5,39,2,1.0,"An image generation model has no body or actuators and performs no whole-body movement whatsoever, so it does nothing for this activity even at level 1.",high,
3,34,2,1.0,"An image-recognition model has no body or actuators and exerts no physical force at all, so it performs none of this activity even at level 1.",high,
9,37,1,1.0,"A speech-to-text model has no body or actuators, so it performs no bending, stretching, twisting, or reaching at all, even at level 1.",high,
12,17,0,2.0,"It can match and compare textual symbols (identifiers, diffs) without time pressure as a byproduct of code search, but it performs no rapid visual scanning or timed multi-item discrimination as in the level 4+ anchors, and LLMs are notoriously unreliable at exact character-level comparison.",medium,
2,56,0,1.0,"A real-time game agent acts on perceptual input and motor-style outputs; it does not communicate with or reconcile the differing interests of human parties, so it performs no part of the negotiation activity even at the lowest anchor.",high,
12,28,1,1.0,Rate Control is a psychomotor ability requiring continuous physical tracking of moving objects; a code-patching AI system has no sensors or actuators and performs none of this activity at any level.,high,
7,21,0,2.4,"It can interleave attention across several information sources bundled into one static prompt, but it has no concurrent real-time input channels to monitor and cannot switch between live, ongoing activities as level 3+ anchors require.",medium,
1,57,1,1.5,"The agent outputs moves and numeric position evaluations only
invent no explanations, no adaptation to a learner's level, and no verbal or demonstrative teaching of procedure, so it functions as a reference oracle a human teacher interprets rather than as an instructor.",high,
13,21,0,3.0,"It can hold dialogue state while attending to a secondary channel (barge-in, retrieval, form-filling), but it cannot reliably allocate attention across several concurrent live streams with divergent priorities, as the level 6 radar/radio anchor requires.",medium,
3,4,0,1.0,"The system emits class labels or bounding-box tags, not composed prose, so it does not communicate information or ideas in writing even at the level of a short reminder note.",high,
12,24,1,1.0,"The application is a purely software agent with no hands, actuators, or physical manipulation capability, so it performs no finger dexterity at any level.",high,
11,25,2,1.0,Control Precision is a psychomotor ability requiring physical manipulation of machine or vehicle controls; the application is a text-based reasoning system with no actuators or motor output at all.,high,
2,16,2,4.7,"Agents reliably pick out known game entities from cluttered, fast-moving scenes, but only within the consistent synthetic rendering they were trained on — they degrade badly on novel visual conditions, occlusion or deliberately deceptive/camouflaged patterns that the level-6 anchor implies.",medium,
6,29,0,1.0,"A text-reading question-answering system has no sensorimotor channel and issues no physical or timed motor response to an appearing signal, so it performs none of this activity even at level 1.",high,
12,6,0,3.3,"It reliably produces known-pattern fixes and occasional improvised workarounds within an existing codebase, but genuinely novel design choices (new abstractions, architectures, algorithms) are unreliable and need human review, so it stops short of the level-4 'redesign' anchor.",medium,
9,9,1,1.5,"The pipeline only performs implicit contextual disambiguation of acoustic input; it never combines separate pieces of evidence to form or state a general rule or conclusion, so it barely reaches even the simple level-2 inference anchor.",medium,
5,23,0,1.0,"A generative image model has no physical embodiment or effectors, so it cannot grasp, move, or assemble any object at all — even the level-1 light-bulb task.",high,
2,1,2,1.0,"A game-playing agent acts on visual/state input and control outputs; it does not receive or interpret spoken language at all, so it performs nothing of this activity even at level 1.",high,
9,2,0,1.5,"The pipeline consumes audio and emits text; its language model captures only local lexical/syntactic plausibility, so it never reads a written document to extract meaning beyond word-sequence likelihood, falling short of even the highway-sign anchor as a task.",high,
3,40,2,1.0,"A vision model has no body or motor control, so it cannot maintain or regain physical balance at any level.",high,
10,29,0,1.0,"Reaction Time is a physical psychomotor ability requiring hand, finger, or foot response to a sensory signal, and a purely digital agent has no motor effectors, so it performs none of the anchored activities even at level 2.",high,
8,57,0,1.5,"A translation model only re-renders instructional text someone else authored; it cannot assess a learner, demonstrate, adapt explanation, or check understanding, so it at best passively conveys simple procedural instructions rather than teaching them.",high,
6,9,0,4.0,"It reliably chains multiple pieces of stated evidence within a passage to reach a supported conclusion, but its generalizations degrade with long, noisy, or conflicting source material and it cannot be trusted unsupervised for consequential diagnostic-style synthesis of heterogeneous evidence (level 6), where plausible-sounding but unsupported inferences are common.",medium,
4,24,1,1.0,"A visual question answering model has no actuators and performs no physical manipulation whatsoever, so it does nothing for finger dexterity even at level 1.",high,
2,54,1,3.4,"Trained agents adjust tightly to teammates' and opponents' moves within a single closed game, but cannot negotiate roles, communicate about a shared task, or transfer that coordination to any environment outside the one they were trained in, as level 4's joint real-world job requires.",medium,
12,42,1,1.0,"The system has no visual sensing of the physical world at all; it operates on text and code, so it performs no distance-vision activity even at level 1.",high,
9,45,2,1.0,"A speech-to-text pipeline processes audio only and has no visual input or color perception whatsoever, so it performs nothing on this activity even at level 1.",high,
12,50,0,1.0,"The application processes text and code and has no auditory input or spatial hearing capability, so it performs no sound localization at all.",high,
6,15,1,3.9,"It reliably reconstructs meaning from noisy, incomplete or scattered text evidence (the textual analogue of deciphering odd handwriting), but cannot perform closure on degraded non-text perceptual displays and its multi-hop pattern inference in long or ambiguous documents is not dependable enough for the consequential, decision-driving interpretation described at level 5.",medium,
3,35,0,1.0,"A vision model has no body and exerts no muscular force, so it performs nothing of this physical activity even at level 1.",high,
7,18,1,1.4,"A text-only model has no body, sensors, or location in an environment, so it cannot know where it is relative to surroundings; it can only reason about spatial descriptions supplied in text, falling short even of the level 2 floor-plan-navigation anchor.",high,
13,34,2,1.0,"Conversation is a purely linguistic system with no body or actuators, so it cannot exert muscle force at any level.",high,
10,52,0,1.5,"The application operates in text/digital environments and does not speak; any credit comes only from its ability to invoke a text-to-speech tool, which is incidental rather than the activity itself.",high,
8,42,2,1.0,"A text translation model has no visual sensing at all, so it cannot see details at any distance, even at the level of reading a billboard.",high,
1,43,2,1.0,"A board-game search agent has no visual field at all; it receives symbolic board states and performs no seeing of objects or motion to the side, so it does nothing for this activity even at level 1.",high,
9,58,0,1.0,"A transcription pipeline only converts audio to text; it never identifies or acts on a person's needs, so it performs no part of proactively helping people even at the level-2 anchor.",high,
1,3,1,1.0,A game-playing search agent outputs moves over discrete board states and has no speech production or natural-language communication capability at all.,high,
5,41,0,1.5,"An image generator synthesises pixels rather than perceiving them; even with reference-image conditioning it does not reliably read fine detail or detect small defects, so it cannot substitute for close-range visual inspection beyond the crudest level.",medium,
5,28,2,1.0,"Rate Control is a psychomotor ability requiring real-time timing of physical movements against a moving object; a static image synthesiser has no motor output or real-time perceptual loop, so it performs none of this activity even at level 1.",high,
7,35,0,1.0,"A language model has no body and cannot exert any physical trunk force, so it performs none of this activity even at level 1.",high,
11,27,1,1.0,"Response Orientation is a psychomotor ability requiring rapid selection among physical movements in response to signals; a text-based mathematical reasoning system produces no movements and operates on posed problems rather than real-time signals, so it does nothing for this activity even at level 1.",high,
5,24,1,1.0,"An image generation model has no physical actuators and performs no finger manipulation of objects whatsoever, so it does nothing for this activity even at level 1.",high,
7,37,1,1.0,"A text-only language model has no body or actuators, so it cannot bend, stretch, twist, or reach at all, even at the lowest anchor.",high,
10,39,1,1.0,"The application operates only in digital environments and has no body or actuators, so it cannot coordinate whole-body movement at even the lowest level.",high,
1,7,1,3.5,"Within a closed, fully-observable rule system it detects looming threats and losing trajectories superhumanly early, but it can only sense 'something is wrong' in encoded board states — it has no capacity to read ambiguous, noisy, or novel real-world cues of the kind the level-4 and level-6 anchors describe.",medium,
2,35,0,1.0,"A game-playing software agent has no body or muscles, so it performs no trunk strength activity at any level.",high,
9,24,0,1.0,"Speech recognition is a software audio-to-text pipeline with no hands, actuators, or physical manipulation capability whatsoever, so it performs nothing on this activity even at level 1.",high,
8,2,0,4.7,"The model demonstrably resolves ordinary and moderately technical prose well enough to re-express it, but its 'understanding' is implicit and unverified — dense specialist or safety-critical material (rare terminology, long-range referents, cross-sentence inference) yields confident mistranslations it cannot flag, so it cannot be trusted unsupervised at the missile-manual level.",medium,
4,12,0,2.5,"It handles simple arithmetic grounded in image content (unit prices, counts, chart differences) but visual grounding errors and lack of verification make multi-step method selection for consequential quantitative decisions unreliable unsupervised.",medium,
4,36,0,1.0,"Stamina is a purely physical endurance ability; a visual question answering model has no body and exerts no physical effort, so it does nothing for this activity even at level 1.",high,
7,52,0,1.0,"Speech Clarity is about audible articulation, and a text-only language model produces no speech at all, so it cannot perform even the level-1 task of calling bingo numbers aloud.",high,
10,49,2,1.0,"The application operates purely in digital text/tool environments and has no audio input or sound-source separation capability, so it does not perform auditory attention at all.",high,
8,49,2,1.0,"The measured object is a text-to-text translation model that never ingests audio, so it performs no auditory stream separation at all \case.",high,
9,11,2,1.8,"The pipeline applies one fixed classification scheme (acoustic segments to phonemes/words) and cannot generate or switch among alternative grouping rules, so it barely reaches the single-criterion sorting of level 2.",medium,
3,29,2,3.0,"The model detects and labels a visual signal quickly but produces no hand/finger/foot response at all, so it only substitutes for the perceptual trigger in simple 'light appears → act' loops and cannot be trusted unsupervised for the safety-critical braking-on-a-pedestrian tier where a miss or latency spike injures someone.",medium,
5,23,2,1.0,"The system is a software generative model with no physical actuators, so it performs no grasping or manipulation of objects at all, even at level 1.",high,
11,46,0,1.0,Night vision is a human visual-sensory capacity; a text-based mathematical reasoning system has no visual sensing at all and performs nothing on this activity even at level 1.,high,
13,29,1,1.0,"Reaction Time requires a physical hand, finger, or foot response to a sensory signal, and a conversational system has no motor effectors or actuation at all.",high,
10,33,0,1.0,"A digital-only agent has no body or actuators, so it exerts no muscular force at all, even at the level-2 anchor of using pruning shears.",high,
6,5,1,3.5,"The system's function is grounded extraction and combination of evidence from a supplied passage, so it can reliably enumerate many candidate items present or directly inferable in the text, but it is not built to generate open-ended, exhaustive idea sets untethered to the passage (level 4+ brainstorming, let alone level 6 exhaustive strategy enumeration).",medium,
2,17,0,5.5,"Superhuman speed and accuracy at discriminating patterns within the trained game's rendering distribution, but accuracy degrades on visually novel or out-of-distribution patterns, which is exactly what the level-6 defect-inspection anchor demands.",medium,
9,21,2,2.7,"The pipeline can fuse parallel information sources (acoustic and language models, multi-speaker diarization of overlapping talk) but only within a single fixed transcription task; it cannot alternate attention between qualitatively different activities or act on what it hears, as level 3+ anchors require.",medium,
9,54,2,1.0,"A transcription pipeline produces text from audio and takes no actions that could be adjusted in relation to another party's actions, so it does not perform coordination even at the level-2 appointment-scheduling anchor.",high,
8,38,2,1.0,"Translation is a text-processing model with no body or actuators, so it performs no physical bending, stretching, or twisting at any level.",high,
2,55,1,1.0,"A trained agent acting in a game environment issues control inputs to affect game state, not communicative appeals to change any person's mind or behavior, so it performs no part of the activity even at the lowest anchor.",high,
6,14,0,3.5,"It can reproduce short facts and lists verbatim while the passage sits in its context window, but it does not retain anything once the passage is removed and its recall of specific details degrades unreliably in long or cluttered inputs, so sustained studied recall (level 6) is not attained.",medium,
3,22,2,1.0,"A still-image classification model has no actuators or physical embodiment, so it performs no arm or hand motion at any level.",high,
5,46,2,1.0,"A generative image model has no sensor and performs no visual perception at all, so it cannot see under low-light conditions even at the lowest anchor; it only synthesises pictures that may depict darkness.",high,
5,8,1,2.5,"Image models apply simple commonsense and perceptual regularities (perspective, shadows, plausible object relations) implicitly, but fail unreliably on negation, counting, and multi-constraint compositional prompts, so they cannot be trusted to derive a correct answer from stated rules.",medium,
11,14,0,5.5,"The system holds and reproduces formulas, theorems, procedures and in-context material with near-verbatim fidelity (matching or exceeding the level-6 recitation anchor for well-represented text), but parametric recall of specific numbers, obscure constants and citations is unreliable enough to require checking, so it cannot be trusted unsupervised at the top of the scale.",medium,
11,3,1,4.0,"It can compose clear, well-ordered technical explanations of derivations in text (which can be voiced), but it does not deliver or adapt speech in real time to a listener, and at the level-6 anchor's expert-teaching standard its derivations still contain unflagged errors that require human checking.",medium,
8,35,1,1.0,"A translation model has no body and cannot exert any physical trunk force, so it performs nothing on this scale even at level 1.",high,
11,1,0,2.5,"The system ingests text, not speech: it has no audio front end, so any comprehension of spoken lectures or instructions depends on a separate transcription system, and it performs no listening itself beyond understanding whatever written content it is handed.",medium,
3,32,2,1.0,"A vision model has no actuators and exerts no physical force at all, so it performs nothing on this scale even at level 1.",high,
3,40,1,1.0,"A still-image labelling model has no body and produces no motor output, so it performs no balance activity at any level.",high,
5,31,1,1.0,"An image generation model has no body or actuators, so it performs no limb movement at all, even at level 1.",high,
5,31,2,1.0,"An image generation model has no limbs or physical actuation whatsoever, so it performs no part of this motor activity even at level 1.",high,
6,6,2,2.0,"The system only locates and recombines evidence already present in the supplied passage, so it produces at most mildly non-obvious inferences and never generates genuinely novel ideas or creative solutions of its own.",medium,
11,24,2,1.0,"The application is a purely symbolic reasoning system with no hands, actuators, or physical embodiment, so it cannot grasp or manipulate objects at all.",high,
3,23,1,1.0,"A vision model has no effectors and performs no grasping or manipulation at all, so it does nothing for this activity even at level 1.",high,
9,1,0,3.0,"The pipeline converts speech into accurate text even under accent and noise, which substitutes for word-level catching of everyday spoken content, but it extracts no meaning, intent, or ideas from what it transcribes, so it cannot act on instructions (level 4) or follow technical exposition (level 6).",high,
