ai_app_id,ability_id,replicate,r,rationale,confidence,error,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens
10,72,2,0.6,"Agents can do much of the substantive work behind technical/systems/process advice — researching, auditing code and configurations, running diagnostics, and drafting reasoned recommendations — but the advisory act itself depends on organizational context, stakeholder trust and persuasion in live interaction, which the scaffolded model does not carry.",medium,,77,371,1533,0
9,67,0,0.1,"Speech recognition only transcribes spoken audio; coordinating group work depends on social judgment, authority, task allocation and interpersonal influence, which transcription supports at most incidentally (e.g., meeting notes/action items).",high,,65,100,1460,0
9,68,1,0.1,"Transcription can capture meetings and make team communication accessible or reviewable, but building trust, respect and cooperation rests on interpersonal judgement and presence that a speech-to-text pipeline does not perform.",high,,65,152,1460,0
2,67,2,0.2,"Game-playing agents do manage multiple concurrent objectives and, in team titles, learn implicit multi-unit/multi-agent coordination, which is a loose analogue of task orchestration; but the ability's core is social — persuading, assigning, and aligning human group members in context — which a game agent's perception-to-action policy does not address.",medium,,65,313,1465,0
10,65,2,0.3,"Agentic systems can execute the codifiable procedural shell of dispute handling — triaging complaints, applying policy rules, issuing refunds, drafting negotiation correspondence, and following escalation workflows across software and APIs — but the core of the ability is live interpersonal persuasion, reading counterparties, managing emotion and trust, and holding delegated authority, which the digital task-execution loop does not supply.",medium,,87,356,1533,0
3,70,1,0.05,"Labeling objects in still images does not address setting performance standards, coaching, or interpersonal direction; at most it could feed automated visual monitoring of work output, an indirect and peripheral link.",high,,80,135,1486,0
5,74,0,0.02,"Image synthesis provides essentially nothing for recruiting, interviewing, evaluating and hiring people, which depend on social judgement, interpersonal assessment and legal/organizational context; at most it makes recruitment marketing visuals.",high,,71,102,1494,0
10,64,2,0.35,"Agentic scaffolding can execute the digital mechanics of influence work "" prospecting, personalized outreach sequences, CRM updates, drafting and A/B-testing persuasive copy "" but the core of selling is real-time social judgement, rapport, reading resistance and closing with a human counterpart, which sits outside a tool-and-browser digital environment.",medium,,70,302,1533,0
9,73,2,0.4,"Transcription enables dictation of correspondence, meeting minutes and voice-driven data entry, which covers a real slice of paperwork processing, but filing logic, document routing, verification and record management fall outside an acoustic-to-text pipeline.",medium,,71,227,1439,0
4,63,0,0.15,"Caring work is dominated by physical presence, hands-on assistance and emotional/social judgement that a static image-question model cannot perform; it offers only indirect help such as visually describing scenes for a caregiver or flagging visible conditions.",medium,,82,184,1494,0
7,72,2,0.68,"Consultation is largely a language task—diagnosing an issue, synthesizing domain knowledge, generating and justifying recommendations, and explaining them in writing—which a fluent instruction-following model does well; it falls short on situated organizational context, stakeholder trust and accountability for the advice given.",medium,,77,246,1483,0
1,73,2,0.03,"A game-playing agent with search over board states offers no mechanism for filing documents, processing paperwork, or handling real-world administrative records; the only faint link is generic rule-following/ordering, which does not transfer to open-ended clerical workflows.",high,,71,145,1510,0
5,65,2,0.05,"Conflict resolution is an interactive, socially and contextually grounded verbal task; image synthesis contributes almost nothing beyond incidental visual aids (e.g., illustrating a proposal) in negotiation.",high,,87,97,1482,0
6,69,0,0.25,"The application can support text-based instructional tasks—answering learners' questions about supplied readings, extracting key points, and generating comprehension items from course materials—but teaching's core work of diagnosing educational needs, designing programs, and delivering adaptive, interpersonal instruction lies outside a passage-grounded QA system.",medium,,76,308,1526,0
8,75,1,0.05,"Text translation does not touch budget tracking, expenditure oversight, or resource allocation decisions; at most it incidentally helps read financial documents in another language.",high,,66,75,1445,0
6,70,0,0.15,"Managing subordinates depends on interpersonal presence, ongoing relational context, and social judgement; a passage-based question-answering system offers only marginal indirect help (e.g., digesting performance reports or policy documents) and cannot perform the core directive or motivational acts.",high,,80,112,1526,0
10,71,1,0.2,"Agentic task execution operates on digital artifacts and tool chains; coaching depends on sustained interpersonal relationships, reading a person's motivation and context, and social judgement, which the scaffolding does not touch. It offers only indirect support by generating practice materials, tracking progress, or automating training-content workflows.",medium,,83,129,1550,0
5,62,2,0.05,"Image generation produces visual artifacts and does not perform the sustained social judgement, trust-building, or reciprocal interaction that constitutes relationship maintenance; at most it offers incidental support (e.g., creating shared visuals or greetings) that is peripheral to the ability's core tasks.",high,,78,120,1482,0
6,61,2,0.35,"Reading comprehension can parse incoming external inquiries and extract answers from supplied policy or product documents, which aids written customer/public correspondence, but it does not handle the in-person, telephone, relationship-building and representational judgement that dominate this ability.",medium,,102,241,1524,0
1,65,0,0.1,"Negotiation is a social, language-mediated task with hidden preferences and emotional judgement, none of which a perfect-information board-game agent handles; only the abstract notion of strategic lookahead against an opponent carries over, and the application produces board moves rather than communicative offers or concessions.",high,,87,210,1538,0
11,68,0,0.03,"Building mutual trust and cooperation is an interpersonal, presence-dependent activity requiring social judgement and relationship management; formal multi-step derivation of mathematical or scientific answers touches none of its core sub-tasks.",high,,65,149,1597,0
3,60,0,0.05,"Image recognition outputs object labels from still images; it does not compose, transmit, or interpret interpersonal messages, offering at most incidental help (e.g., tagging an image attached to a report).",high,,90,86,1474,0
5,73,1,0.05,"Administrative work centres on organising, filing and processing existing documents and records; a generative image model neither reads nor routes paperwork, and only marginally touches such work (e.g. producing occasional graphics for forms or presentations).",high,,71,155,1489,0
3,68,0,0.02,"Team building rests on interpersonal trust, social judgement and sustained relational interaction; labelling objects in still images contributes essentially nothing to these tasks.",high,,65,78,1474,0
4,71,0,0.13,"Coaching depends on sustained relationships, social judgement, and diagnosing developmental needs from behaviour over time; VQA only answers questions about static images, offering at best narrow help such as commenting on a visible technique, posture, or a trainee's submitted visual work.",medium,,83,201,1494,0
4,70,1,0.05,"Answering questions about images does not touch the interpersonal core of setting standards, coaching, and monitoring subordinate performance; at most it could inspect visual work output as a trivial aid.",high,,80,84,1487,0
11,72,1,0.4,"The system can generate the technical substance underlying expert advice—deriving analyses, checking feasibility, spotting flaws in proposed approaches—but consultation also requires organizational context, stakeholder judgement, and persuasive interpersonal delivery that formal multi-step reasoning does not touch.",medium,,77,296,1614,0
10,61,1,0.55,"Agents can autonomously draft, send and follow up on external email and web-form communications, pull data from CRMs and portals, and handle multi-step customer or vendor correspondence, which covers the written/e-mail channel well; but in-person and telephone representation, relationship judgement, and accountable representation of the organization remain outside its scope and are common failure points.",medium,,102,236,1550,0
7,64,1,0.55,"A text-only model can draft and tailor persuasive arguments, pitches, objection handling and marketing copy at high fluency, covering the verbal-content half of influencing; it cannot read live social cues, build trust in real time, or close deals in embodied interaction.",medium,,70,260,1515,0
12,65,0,0.05,"Autonomous code-patching operates on issues and test suites, not on interpersonal disputes; it involves no persuasion, interest-balancing, or social judgement, so any support is incidental (e.g., drafting text) rather than on core sub-tasks.",high,,87,106,1547,0
7,60,1,0.6,"Language modeling directly executes the written and email portion of this ability—drafting, summarizing, adjusting tone and register for different audiences—but cannot handle telephone or in-person exchange, and lacks the organizational context and knowledge of who needs to know what, so it drafts rather than communicates.",medium,,90,202,1515,0
13,74,1,0.4,"Conversational AI can run recruiting outreach, candidate Q&A, and structured screening interviews, which covers the dialogue-heavy portion of staffing, but selection, hiring and promotion decisions rest on organizational context, evidence weighing, legal accountability and social judgement that a dialogue system does not execute.",medium,,71,314,1503,0
1,72,2,0.05,"Game-playing agents optimize moves in a closed rule system and produce no natural-language guidance, domain diagnosis, or client-facing judgement; any transfer to advising management is metaphorical (strategic planning analogy) rather than executable.",high,,77,105,1510,0
4,71,1,0.1,"Coaching depends on sustained relational judgement, diagnosing individual developmental needs, and motivational feedback; a model answering questions about images touches this only marginally (e.g., visual feedback on a trainee's technique or posture from a photo).",high,,83,103,1487,0
11,60,1,0.15,"Formal multi-step derivation is not the core of workplace information exchange; the application only indirectly helps by producing technical content or explanations that a person then communicates, and it does nothing for the interpersonal, telephone, or in-person channels central to the ability.",medium,,90,106,1614,0
6,67,0,0.1,"Coordinating a group is an interpersonal, real-time social task requiring authority, negotiation and monitoring; passage-based question answering only marginally helps by extracting task details from written plans or messages.",high,,65,151,1526,0
3,75,1,0.05,"Budget oversight and resource allocation are numerical, financial and judgement-based tasks; image recognition contributes at most incidentally (e.g., digitizing receipts or inventory counts from photos), not to the core monitoring and spending-control work.",high,,66,106,1486,0
1,71,0,0.15,"A game-playing agent can flag a learner's weak moves and supply better lines within one narrow domain, which is a thin form of skill feedback, but it does not diagnose developmental needs, tailor instruction, explain in human terms, or handle the interpersonal side of mentoring.",medium,,83,238,1538,0
12,75,0,0.15,"Budget oversight and resource allocation are organizational/financial judgement tasks; a code-patching agent touches them only incidentally (e.g., reducing engineering effort or compute cost via code it writes), not as core sub-tasks.",medium,,66,101,1547,0
8,64,2,0.2,"A translation model only removes a language barrier so a persuasive message can reach a counterpart; it does not read the audience, build rapport, tailor arguments or handle objections, which are the core sub-tasks of selling and influencing.",medium,,70,164,1439,0
8,64,1,0.2,"Translation only removes a language barrier in persuasive exchanges; the core sub-tasks of selling—reading the counterpart, building rapport, tailoring arguments and closing—depend on social judgement and interactive strategy that a translation model does not perform.",medium,,70,173,1445,0
2,61,0,0.02,"A game-playing agent produces control actions in a simulated environment; it has no capacity for external representational communication, stakeholder judgement, or written/spoken exchange with outside parties.",high,,102,84,1488,0
3,75,2,0.05,"Assigning labels to objects in still images does not address budget oversight, expenditure tracking, or resource allocation judgement; at most it could support incidental tasks like scanning receipts or visually auditing inventory.",high,,66,94,1462,0
2,67,1,0.3,"Game agents do learn multi-unit and multi-agent team coordination (e.g., allocating concurrent objectives, synchronizing teammates), which is a structural analogue of coordinating group work, but the human ability rests on social communication, persuasion and judgement with real people in open-ended organizational contexts that the trained in-game agent does not touch.",medium,,65,369,1483,0
6,71,2,0.2,"Coaching hinges on interpersonal judgement, longitudinal assessment of a person's needs, and motivational feedback; a passage-grounded QA system only indirectly helps by extracting and explaining content from training materials or written performance records.",medium,,83,195,1524,0
2,75,2,0.25,"Game agents do allocate in-game resources (economy, supply, unit cost trade-offs) under concurrent objectives, which is a structural analogue of resource monitoring, but the application produces no capability for tracking real budgets, expenditures, or organizational accounting, so support is indirect and transferable only by analogy.",medium,,66,267,1465,0
11,66,1,0.05,"Serving customers, hosting guests, and performing require real-time interpersonal presence, physical service, and social judgement; a formal reasoning engine touches none of these core sub-tasks except incidentally (e.g., computing a bill).",high,,86,101,1614,0
6,68,2,0.1,"Building trust and cooperation among team members depends on interpersonal presence, social judgement and sustained relationships; a passage-reading QA system offers at most indirect help such as digesting team documents or guidance materials.",high,,65,92,1524,0
13,66,1,0.6,"Conversational AI can handle much of the customer-facing dialogue — greeting, answering queries, taking orders, resolving complaints, adapting tone to the person — which is the interactive core of this work activity, but it cannot supply physical presence, in-person hospitality, or embodied performance and service delivery.",medium,,86,252,1503,0
11,65,0,0.1,"Conflict resolution and negotiation hinge on social judgement, emotional read, interpersonal presence and interest trade-offs rather than derivable formal answers; a math/science reasoning engine offers at most marginal help via structured analysis of quantitative terms or game-theoretic framing.",high,,87,120,1597,0
12,73,1,0.2,"The application's core loop—reading an issue, locating code, patching it to pass tests—shares only the generic document-handling and record-keeping flavor of administrative work; it does not maintain information files or process paperwork itself, though code-writing agents could indirectly automate such clerical workflows.",medium,,71,201,1531,0
13,61,2,0.68,"Conversational AI directly executes much of this activity's core: handling customer inquiries by chat, phone, or email, drafting external correspondence, and tracking dialogue state, though representing the organization in person and exercising judgement about liability, relationships, and public accountability remain human.",medium,,102,243,1477,0
12,75,1,0.12,"Autonomous code-patching in a repository does not touch budget oversight, spend approval, or resource allocation judgement; at most it could build or maintain tooling (cost dashboards, usage-tracking scripts) that a human then uses to monitor resources.",high,,66,186,1531,0
1,64,0,0.05,"Persuasion depends on social judgement, rapport, language and reading another person's motives — none of which a perfect-information board-game search agent addresses; at most adversarial planning offers a faint analogy to anticipating an opponent's responses.",high,,70,100,1538,0
5,68,0,0.05,"Team building rests on interpersonal trust, social judgement and sustained relational work; an image generator offers at most incidental aid (e.g., visual aids for team workshops) and none of the core sub-tasks.",high,,65,91,1494,0
13,71,2,0.6,"Conversational AI can deliver much of the dialogic core of coaching—diagnosing knowledge gaps through questioning, explaining, giving feedback, and mentoring across sessions—but it lacks the sustained relational context, observation of on-the-job performance, and social authority that identifying and nurturing another person's development typically requires.",medium,,83,132,1477,0
4,63,1,0.2,"VQA can support caregiving indirectly (e.g., describing scenes for visually impaired users, flagging visible symptoms or hazards in an image), but the core tasks—physical assistance, hands-on medical attention, and emotional support—require presence and social judgement the model cannot supply.",medium,,82,118,1487,0
13,72,1,0.6,"Consultation is delivered largely through dialogue, so a conversational system directly handles eliciting the problem, tracking context, explaining options and articulating recommendations; it falls short on deep organizational context, accountability, stakeholder credibility and access to proprietary technical specifics.",medium,,77,270,1503,0
3,59,2,0.15,"Image recognition outputs object labels rather than explanations of meaning or use; it can supply raw visual identifications that a human then interprets, so support for the core translating/explaining task is indirect at best.",medium,,64,88,1462,0
4,75,2,0.15,"Budget oversight and resource control are numeric, contextual management tasks that VQA's image-grounded question answering barely touches; it helps only indirectly, e.g., reading receipts, inventory shelves, or chart images, not the judgement of spending itself.",medium,,66,190,1479,0
13,74,0,0.4,"Conversational AI can conduct candidate outreach, screening interviews, and answer applicant questions — genuinely dialogue-shaped sub-tasks — but selection, hiring, and promotion decisions depend on organizational context, comparative judgement of evidence, legal accountability, and in-person rapport that a dialogue system does not supply.",medium,,71,289,1496,0
2,64,1,0.05,"Game-playing agents optimize actions against environment dynamics and opponents; they produce no language, argumentation, or social read of a counterpart's motivations, which are the core of persuasion, so any transfer (e.g., adversarial modeling) is negligible.",high,,70,162,1483,0
11,65,2,0.1,"Formal derivation of math/science proofs shares almost nothing with the interpersonal, emotionally attuned bargaining and grievance-handling core of this ability; at most it aids structured reasoning about tradeoffs or quantitative bargaining ranges.",high,,87,108,1597,0
3,62,0,0.03,"Labeling objects in still images does not address the social judgement, sustained reciprocity, or trust-building that constitute relationship maintenance; at most it offers trivial indirect cues (e.g., recognizing faces or scenes).",high,,78,98,1474,0
12,68,2,0.05,"Building mutual trust and cooperation is an in-person social task requiring interpersonal judgement and presence; an autonomous code-patching agent touches none of its core sub-tasks, offering at most incidental relief of technical workload.",high,,65,154,1497,0
13,75,1,0.15,"Budget oversight is fundamentally about tracking quantitative resource flows, authorizing expenditures and enforcing accountability; a dialogue system contributes only peripherally by relaying status, answering queries or prompting reports, and cannot itself monitor or control spending.",medium,,66,180,1503,0
1,70,1,0.03,"A board-game engine operates on closed, fixed-rule state spaces and produces moves; it offers nothing for the interpersonal, context-laden work of setting standards, coaching, and monitoring subordinates' performance.",high,,80,169,1529,0
12,71,1,0.2,"An autonomous patch-writing agent produces code and explanations that a developer can learn from, and its diffs/reviews can serve as incidental instruction, but it does not diagnose an individual's developmental needs or provide sustained, socially-attuned mentoring.",medium,,83,109,1531,0
8,65,0,0.15,"Translation only removes the language barrier in cross-lingual disputes; the core sub-tasks of conflict resolution—reading emotion, building trust, framing concessions, and making real-time strategic judgements—are untouched by a text-rendering model.",high,,87,181,1431,0
13,61,1,0.72,"Conversational AI directly executes much of this ability's core channel work — handling customer inquiries by chat, phone, and email, tracking dialogue state, and producing appropriate written or spoken replies — though in-person representation, relationship-building, and accountable judgement in representing the organization's stance remain human-dependent.",medium,,102,195,1503,0
2,60,1,0.05,"A game-playing agent acts on perceptual input under time pressure; it produces actions, not information conveyed to human colleagues, and offers at most incidental analogy via multi-agent coordination signals.",high,,90,88,1483,0
8,59,2,0.75,"A translation model directly performs the cross-language rendering of meaning that is a core sub-task of this ability, and preserving register/idiom requires resolving what information means for a receiving audience; it falls short of the broader explanatory work of clarifying how information can be used in a specific practical or social context.",medium,,64,263,1439,0
8,72,1,0.2,"A translation model only converts text between languages; it can help an advisor communicate guidance across language barriers, but it generates no domain diagnosis, recommendation, or judgement of stakeholder context that consultation requires.",medium,,77,163,1445,0
1,75,1,0.15,"Game-playing agents optimize move choice in closed, fully-specified rule systems and offer no handling of monetary data, budget tracking, or accountability oversight; only the generic planning-under-constraints analogy transfers, and real resource control depends on open-ended, contextual, and social judgement the agent never touches.",medium,,66,267,1529,0
5,72,0,0.15,"Consultation depends on diagnosing a client's situation, expert judgement and persuasive dialogue; an image generator only contributes peripherally by producing visual aids, mockups or concept illustrations to accompany advice.",medium,,77,96,1494,0
6,63,2,0.05,"Assisting and caring for others is dominated by physical presence, hands-on care, and interpersonal emotional attunement; a system that extracts answers from a supplied passage touches these core tasks only marginally (e.g., reading a chart or care instructions to inform assistance).",high,,82,113,1524,0
13,72,0,0.7,"Consultative advising is largely conducted through dialogue: eliciting the problem, tracking context, reasoning to recommendations and explaining them, all of which a deployed conversational system executes well on technical, systems and process questions; it falls short on organizational context, accountability and the credibility/relationship judgement that real advisory roles require.",medium,,77,210,1496,0
10,63,2,0.13,"Core sub-tasks—physical personal care, medical attention, and in-person emotional support—require embodiment and social presence that a digital agent cannot supply; it only helps at the periphery (scheduling, reminders, coordinating services, drafting supportive information).",high,,82,191,1533,0
6,73,2,0.5,"Extracting and combining information from supplied documents directly supports a large share of paperwork processing (reading forms, correspondence, records, answering queries from files), but the application does not handle filing systems, data entry into workflows, scheduling, or the physical and organizational routines that make up much of administrative work.",medium,,71,291,1524,0
13,73,1,0.4,"Conversational systems can capture information by dialogue, draft and dictate correspondence, answer routine queries, and trigger scheduling or record lookups, but the core of administrative work \u2014 filing, form processing, and maintaining structured records in document and database systems \u2014 depends on document handling and system integration rather than dialogue itself.",medium,,71,283,1503,0
5,63,1,0.03,"Caring for others requires physical presence, medical attention and interpersonal emotional judgement; image synthesis contributes at most incidentally (e.g., illustrative visuals for patient explanation) and none of the ability's core sub-tasks.",high,,82,102,1489,0
5,65,1,0.02,"Conflict resolution and negotiation depend on interpersonal judgement, real-time dialogue and social context; an image synthesis model produces no verbal, relational or strategic output relevant to these tasks, at most offering incidental visual aids.",high,,87,104,1489,0
10,62,0,0.2,"Agentic systems can handle the logistical scaffolding of relationships (drafting and sending follow-ups, tracking contacts in a CRM, scheduling check-ins), but the core of building trust, reciprocity and rapport depends on genuine social presence and sustained personal judgement that a digital-environment agent does not supply.",medium,,78,217,1562,0
11,71,2,0.25,"A math/science reasoning system can serve as a tutor by generating worked derivations and diagnosing conceptual errors in a learner's reasoning, which supports skill-building in technical domains, but it does not assess broader developmental needs, build mentoring relationships, or exercise the social judgement and longitudinal follow-through the ability centers on.",medium,,83,135,1597,0
1,59,2,0.15,"A game-playing agent outputs moves and position evaluations rather than explanations; any translation of what those numbers mean for a human audience still requires separate communicative work, so support is indirect (e.g., engine evals feeding human commentary).",medium,,64,184,1510,0
9,64,0,0.15,"Transcription only converts speech to text; it can capture a sales conversation for later review or feed persuasion analytics, but it performs none of the persuasive framing, rapport-building or social judgement that constitute the ability.",high,,70,177,1460,0
5,61,0,0.2,"Image synthesis can produce visuals for public-facing marketing, presentations, or customer-facing materials, but the ability's core is interactive, contextual exchange with external parties in person, by phone, or in writing, which the model does not perform.",medium,,102,174,1494,0
13,72,2,0.65,"Consultation is delivered almost entirely through dialogue — eliciting a client's problem, tracking context, explaining options and recommending action — which is exactly what a conversational system executes; it falls short on deep domain-specific and organizational context, accountability, and the trust/persuasion needed to move management.",medium,,77,224,1477,0
1,62,2,0.0,"Game-tree search over fixed-rule board positions involves no social interaction, trust-building, or ongoing relational maintenance; the outputs are moves, not communications with people.",high,,78,82,1510,0
10,75,2,0.65,"Budget tracking, expense reconciliation, spend dashboards, cloud-cost optimization and variance alerts are digital, API-accessible tasks an agent can execute end-to-end, but final allocation authority, negotiation and accountability for spending decisions remain human.",medium,,66,254,1533,0
9,72,1,0.1,"Transcription can capture consultation meetings or enable voice-driven note-taking, but the ability's core tasks—diagnosing problems, applying domain expertise, and persuading stakeholders—require judgment and content generation that an acoustic/language transcription pipeline does not perform.",high,,77,191,1460,0
1,70,2,0.05,"Game-playing agents optimize moves in a closed, fixed-rule symbolic environment and offer nothing for the interpersonal feedback, standard-setting, and performance monitoring of human subordinates, which depend on social judgement and organizational context.",high,,80,137,1510,0
6,73,0,0.35,"Extracting answers and fields from supplied documents helps with the document-understanding slice of paperwork processing (reading forms, correspondence, records), but the ability's core is routine filing, data entry, record maintenance and workflow execution in systems, which a question-answering reader does not perform.",medium,,71,257,1526,0
6,65,1,0.2,"Conflict resolution hinges on real-time social judgement, emotional attunement, trust and interactive bargaining with people; a passage-based QA system only indirectly helps by extracting relevant terms, positions, or grievance details from supplied documents.",medium,,87,107,1544,0
2,71,0,0.05,"A game-playing agent optimizes its own actions in an environment and produces no assessment of another person's developmental needs or instructional feedback; any coaching value is incidental (e.g., serving as a sparring partner or demonstration policy for human players).",high,,83,163,1488,0
12,64,0,0.15,"Autonomous code-patching in a repository targets technical problem-solving, not persuasion; it offers at most incidental help (e.g., delivering working demos or tooling that a salesperson might leverage) and cannot execute the social, contextual judgement core to influencing people.",high,,70,111,1547,0
6,59,0,0.7,"The application's core loop—locating and combining evidence in a supplied passage to answer questions—directly performs the interpretive step of extracting what information means, though tailoring the explanation to an audience's needs and use context (partly oral, socially situated) is only partially covered, akin to the 0.50 Written Expression calibration.",medium,,64,307,1526,0
12,67,0,0.15,"Autonomous patch-writing operates on code and tests, not on people; it lacks the social judgement, negotiation, and real-time group management that coordinating others requires, offering only indirect help (e.g., absorbing delegable tasks or documenting work).",high,,65,185,1547,0
10,67,1,0.4,"Agents can execute the codifiable logistics of coordination—scheduling, assigning and tracking tasks in project software, routing status updates, drafting handoffs, and orchestrating sub-agent workflows—but the core of the ability, securing cooperation and resolving interpersonal friction among human group members, depends on authority, motivation and social judgement the agent lacks.",medium,,65,323,1550,0
8,69,1,0.2,"A translation model can make instructional materials accessible across languages and aid language-learning contexts, but it does not identify learner needs, design curricula, or deliver adaptive instruction, which are the core sub-tasks.",medium,,76,170,1445,0
8,62,1,0.2,"Translation only removes a language barrier that can otherwise block cross-lingual rapport; the core relational work of trust-building, reading social cues, reciprocity and sustained cooperation depends on social judgement and presence the model does not supply.",medium,,78,161,1445,0
7,72,1,0.6,"A language model can generate the substance of expert guidance
technical explanations, option analyses, trade-off write-ups and recommendation memos
which covers much of the codifiable core of consulting, but it lacks the organizational context, stakeholder relationships, and interactive credibility-building that real advisory engagements require.",medium,,77,292,1515,0
8,65,2,0.2,"Translation only removes the language barrier in cross-lingual disputes; the core sub-tasks of reading emotion, building trust, framing offers and making concessions rest on social judgement and real-time interpersonal presence the model does not supply.",medium,,87,168,1439,0
11,59,0,0.6,"The system can explain the meaning of technical results, derivations, and quantitative findings in text, which covers much of translating information into usable interpretations; however its core competence is deriving answers rather than tailoring explanations to specific audiences and contexts, which is central to this ability.",medium,,64,256,1597,0
10,70,2,0.3,"Agentic systems can automate the codifiable periphery of supervision — tracking metrics, generating performance reports, drafting standards and feedback, even orchestrating sub-agents — but the core acts of directing and motivating human subordinates rest on authority, accountability, and interpersonal read that the application cannot hold.",medium,,80,283,1533,0
12,61,2,0.1,"An autonomous code-patching agent operates on internal repositories and tests; it produces no customer-, public-, or government-facing representation, with at most incidental written artifacts (commit messages, issue replies) that touch external open-source contributors.",high,,102,185,1497,0
11,69,0,0.25,"Solving derivations and producing verified worked solutions can supply content and explanations for STEM instruction, but the ability's core tasks — assessing learners' needs, designing curricula, and delivering interactive instruction — are social, contextual, and pedagogical rather than formal-reasoning tasks the application performs.",medium,,76,278,1597,0
2,62,2,0.05,"Game-playing agents optimize action selection under time pressure; even multi-agent team coordination is implicit policy alignment, not developing or sustaining constructive human working relationships, which require social judgement and long-horizon rapport.",high,,78,163,1465,0
3,65,2,0.0,"Conflict resolution and negotiation rest on social judgement, dialogue and interpersonal context; labeling objects in still images contributes nothing to these core tasks.",high,,87,78,1462,0
13,62,2,0.45,"Conversational AI handles the dialogic surface of relationship work — sustaining exchanges, recalling prior context, adjusting tone, drafting or coaching outreach — but genuine cooperative relationships depend on mutual stakes, accountability, reciprocity and embodied social presence that a deployed dialogue system cannot itself hold, so it supports rather than executes the core sub-tasks.",medium,,78,316,1477,0
9,68,2,0.1,"Team building rests on interpersonal trust, social judgement and sustained presence; transcription only offers indirect help (meeting records, ensuring quiet members are heard) and cannot perform any core relational sub-task.",high,,65,154,1439,0
4,61,2,0.2,"VQA outputs natural-language answers about images, which can assist niche external-facing exchanges (e.g., describing product photos to customers or handling image-based support queries), but the ability's core is relationship management, representation, and multi-channel dialogue that image-grounded Q&A does not cover.",medium,,102,118,1479,0
12,61,0,0.15,"The application is scoped to autonomous code-patching inside a repository; external representation of the organization to customers, public, or government is outside its loop, with only incidental overlap through written artifacts like issue replies or release notes.",high,,102,92,1547,0
2,74,0,0.0,"A game-playing agent operates on perceptual game state and motor actions under time pressure; it offers nothing for evaluating candidates, conducting interviews, or making socially and legally embedded hiring and promotion decisions.",high,,71,95,1488,0
6,68,1,0.12,"Building mutual trust and cooperation is an interpersonal, presence-dependent activity; a passage-question answering system can at best help a leader extract points from written team feedback, policies, or reports, which touches none of the ability's core relational sub-tasks.",medium,,65,189,1544,0
1,72,0,0.15,"A game-playing agent can output recommended moves and position evaluations, which is a narrow analogue of expert advice, but genuine consultation requires eliciting a client's context, communicating in natural language, and exercising social judgement about organizational or process issues — none of which the search-and-evaluate agent provides.",medium,,77,288,1538,0
7,59,1,0.85,"Explaining what information means and how it can be used is fundamentally a text-in/text-out task 
defarizing jargon, summarizing, paraphrasing for an audience 
dthat language models execute at near-frontier level; limits come only from unstated local context and accountability for consequential interpretations.",high,,64,262,1515,0
7,69,2,0.65,"Text generation directly covers much of curriculum and lesson-plan drafting, explaining concepts at varied levels, generating exercises and feedback, and interactive tutoring dialogue; it is weaker on diagnosing individual learners' needs from real-world observation and on the social, motivational and in-person delivery aspects of instruction.",medium,,76,292,1483,0
3,64,0,0.05,"Persuasion depends on social judgement, rapport and interactive argument; labelling objects in still images contributes almost nothing beyond marginal aids like identifying products or visual merchandising cues.",high,,70,87,1474,0
7,71,1,0.5,"A text-only model excels at the codifiable parts of coaching—explaining concepts, giving worked feedback on written work, drafting development plans and mentoring scripts—but it cannot observe performance over time, sense motivation, or sustain the relational trust needed to diagnose real developmental needs.",medium,,83,220,1515,0
12,73,0,0.25,"The application's core loop (issue reading, code localization, patching against tests) does not touch filing or paperwork processing directly; it only helps indirectly by producing scripts or tools that automate document and record handling, and it lacks the organizational context and form-specific judgement clerical work requires.",medium,,71,235,1547,0
8,59,1,0.8,"The ability's core act — rendering meaning from one form into another so others understand — is exactly what a translation model executes at frontier level for text; it falls short on the explanatory, use-oriented and context-specific interpretation (domain framing, audience needs, live mediation) that the ability also covers.",medium,,64,262,1445,0
6,74,1,0.3,"Reading comprehension over supplied documents supports resume/application screening, extracting qualifications against job descriptions, and summarizing candidate materials, but the core staffing tasks—live interviewing, interpersonal judgement of fit, negotiation, and accountable hiring/promotion decisions—require social presence and contextual authority the application cannot supply.",medium,,71,305,1544,0
11,74,2,0.05,"Staffing rests on interpersonal judgement, interviewing, and social/legal context; a system specialized in deriving multi-step formal proofs and scientific answers touches none of these core sub-tasks, offering at most incidental help with quantitative screening criteria.",high,,71,183,1597,0
4,64,1,0.15,"Persuasion depends on social judgement, rapport, and interactive negotiation rather than answering questions about images; VQA offers only marginal indirect help (e.g., describing product images or reading a customer's visible context) and cannot execute the core persuasive sub-tasks.",medium,,70,113,1487,0
8,68,0,0.15,"Team building depends on interpersonal presence, trust and social judgement; translation only helps indirectly by removing language barriers in multilingual teams' written communication.",medium,,65,78,1431,0
9,73,1,0.4,"Transcription/dictation speeds document creation, meeting minutes and voice-driven data entry, which are real components of paperwork processing, but the application itself does not file, organize, validate or route records — the substantive administrative judgement and workflow steps remain human.",medium,,71,201,1460,0
10,73,0,0.88,"Administrative work decomposes into codifiable digital steps (file maintenance, form processing, data entry, record updates, routing documents) that an agent with browser, software and API access can execute end-to-end; residual limits are physical paperwork, legacy systems, and accountability for errors.",high,,71,195,1562,0
